公开号,申请号,标题,申请日,公开日,授权公告日,国际分类,国际主分类,美国分类,美国主分类,权利要求数,申请人,标准化申请人,发明人,第一发明人,本文引用专利数,引用本文专利数,本文自引用专利数,本文非自引用专利数,自引用本文专利数,非自引用本文专利数,法律状态,同族专利数,技术特征
"US11541904B2","US16/991701","Systems and methods for selective autonomous vehicle ridership and control","20200812","20230103","20230103","B60W 40/08 | B60W 60/00 | G05D  1/00 | G05D  1/02 | G01C 21/34 | G08G  1/00 | G06Q 50/30 | G06Q 10/06 | G06Q 30/02 | G06N  5/02","B60W","B60W60/001 | B60W40/08 | G01C21/3438 | G05D1/0088 | G05D1/0291 | G06N5/02 | G06Q10/06315 | G06Q30/0201 | G06Q50/30 | G08G1/22 | G05D2201/0213 | G06Q30/0282","B60W60","20","Uber Technologies, Inc.","uber","Liu; Zhe | Yen; Mark | Falk; Nathan | Goldman; Brent Justin | Gao; Shenglong | Crum; Aaron Matthew","Liu","0","0","0","0","0","0","有效","0","17",
"US11533226B2","US17/147111","Application service configuration system","20210112","20221220","20221220","H04L 41/0816 | H04L 43/0852 | H04L 41/083 | H04L 41/5025 | H04L 41/142 | H04L 43/00 | H04L 43/16 | H04W  4/021 | H04L 43/08 | H04L 45/00 | G06F  3/038 | H04L 67/50","H04L","H04L41/0816 | H04L41/083 | H04L41/142 | H04L41/5025 | H04L43/0852 | H04L43/14 | H04L43/16 | H04W4/021 | G06F3/038 | H04L43/08 | H04L45/70 | H04L67/535","H04L41","20","Uber Technologies, Inc.","uber","Cobb; Nicholas","Cobb","0","0","0","0","0","0","有效","0","18",
"US11527060B2","US16/712835","Location determination service based on user-sourced image updates","20191212","20221213","20221213","G06Q 10/02 | G06Q 10/04 | G06Q 30/02 | G06Q 50/30 | G01C 21/34 | G01C 21/36 | G01S 19/48 | G06F 16/58 | G06F 16/587 | G06F 16/783 | G06F  3/01 | G06K  9/62 | G06T 19/00 | G06T 19/20 | G06V 20/00 | G06V 20/20 | G06V 20/56 | H04B  1/3827 | H04L 67/52 | H04N  5/232 | H04W  4/029 | H04W  4/021 | H04W  4/18","G06Q","G06V20/00 | G01C21/343 | G01C21/3438 | G01C21/3644 | G01S19/48 | G06F3/016 | G06F16/587 | G06F16/5866 | G06F16/7837 | G06K9/6201 | G06K9/6215 | G06Q10/02 | G06Q10/047 | G06Q30/0209 | G06Q30/0235 | G06Q50/30 | G06T19/006 | G06T19/20 | G06V20/20 | G06V20/56 | H04B1/3827 | H04L67/52 | H04N5/23222 | H04W4/021 | H04W4/029 | H04W4/185 | G06T2200/24 | G06T2219/024","G06V20","20","Uber Technologies, Inc.","uber","Rogan; Aaron Matthew","Rogan","0","0","0","0","0","0","有效","0","12",
"US11526816B2","US16/573560","Context-based remote autonomous vehicle assistance","20190917","20221213","20221213","G06Q 10/02 | G06Q 10/06 | G05D  1/00 | H04W  4/40 | G06Q 50/30 | G05D  1/02","G06Q","G06Q10/02 | G05D1/0088 | G05D1/0212 | G05D1/0276 | G06Q10/06315 | G06Q50/30 | H04W4/40 | G05D2201/0212 | G05D2201/0213","G06Q10","20","Uber Technologies, Inc.","uber","Chen; Sean Shanshi | Ghorbanian-Matloob; Samann | Goldman; Brent Justin | Huang; Michael Guanran","Chen","0","0","0","0","0","0","有效","0","14",
"US11519742B2","US16/721673","Routing autonomous vehicles using temporal data","20191219","20221206","20221206","G01C 21/34 | B60W 40/06 | G01C 21/36 | G05D  1/02 | G06Q 10/04 | G08G  1/0967","G01C","G01C21/3461 | B60W40/06 | G01C21/3492 | G01C21/3697 | G05D1/0278 | G06Q10/047 | G08G1/096725","G01C21","20","Uber Technologies, Inc.","uber","Voznesensky; Michael | Goldman; Brent | Yen; Mark","Voznesensky","0","0","0","0","0","0","撤回","0","26",
"US11516623B2","US17/249707","Dynamically maintaining walking profile for time estimation","20210310","20221129","20221129","H04W  4/02 | G06Q 10/06 | G06Q 50/30 | H04W  4/021 | G06Q 10/02 | H04L 67/52","H04W","H04W4/027 | G06Q10/02 | G06Q10/06311 | G06Q50/30 | H04L67/52 | H04W4/021","H04W4","18","Uber Technologies, Inc","uber","Jaffe; Howard David","Jaffe","0","0","0","0","0","0","有效","0","21",
"US11516619B2","US17/301584","Generating point of interest for location orientation","20210408","20221129","20221129","H04W  4/021 | H04W  4/02 | G06F 16/29","H04W","H04W4/021 | G06F16/29 | H04W4/025","H04W4","20","Uber Technologies, Inc.","uber","Tumuluru; Anand Karthik | Hirschfeld; Thomas Matthew","Tumuluru","0","0","0","0","0","0","有效","0","11",
"US11514485B2","US16/530828","Implementing and optimizing safety interventions","20190802","20221129","20221129","H04L 67/12 | H04L 67/02 | H04Q  9/00 | G06Q 30/02 | G06N 20/00 | B60Q  9/00","H04L","G06Q30/0282 | G06N20/00 | H04L67/12 | B60Q9/00 | H04L67/02 | H04Q9/00","G06Q30","20","Uber Technologies, Inc.","uber","Jeon; Sangick","Jeon","0","0","0","0","0","0","有效","0","19",
"US11509677B2","US16/867153","Automatically detecting vulnerability remediations and regressions","20200505","20221122","20221122","H04L  9/40","H04L","H04L63/1433","H04L63","17","Uber Technologies, Inc.","uber","Yadav; Aastha | Georgiev; Martin Hristov","Yadav","26","0","2","24","0","0","撤回","1","16",
"US11507606B2","US17/301510","Visual search system for finding trip destination","20210405","20221122","20221122","G06F  3/048 | G06F 16/29 | H04W  4/02 | G06F  3/0488 | G06F  3/0482 | G06F  3/04815 | G06F 16/248 | G06F 16/22 | G06F 16/9535 | G06F 16/9537 | G06F 16/2457","G06F","G06F16/29 | G06F3/0482 | G06F3/0488 | G06F3/04815 | G06F16/2228 | G06F16/248 | G06F16/24578 | G06F16/9535 | G06F16/9537 | H04W4/02 | G06F2203/04806","G06F16","20","Uber Technologies, Inc.","uber","Fateem; Karim | Zhang; Yu | Iles; Brandon","Fateem","28","0","1","27","0","0","有效","3","26",
